,sample_id,label
3967,3967,0
3968,3968,0
3969,3969,0
3970,3970,0
3971,3971,0
3972,3972,1
3973,3973,0
3974,3974,0
3975,3975,0
3976,3976,0
3977,3977,0
3978,3978,0
3979,3979,0
3980,3980,0
3981,3981,0
3982,3982,0
3983,3983,0
3984,3984,0
3985,3985,0
3986,3986,0
3987,3987,0
3988,3988,0
3989,3989,0
3990,3990,0
3991,3991,0
3992,3992,0
3993,3993,0
3994,3994,0
3995,3995,0
3996,3996,2
3997,3997,0
3998,3998,0
3999,3999,0
4000,4000,0
4001,4001,0
4002,4002,0
4003,4003,0
4004,4004,0
4005,4005,0
4006,4006,0
4007,4007,0
4008,4008,0
4009,4009,0
4010,4010,0
4011,4011,0
4012,4012,0
4013,4013,0
4014,4014,0
4015,4015,0
4016,4016,0
4017,4017,0
4018,4018,0
4019,4019,0
4020,4020,2
4021,4021,0
4022,4022,0
4023,4023,0
4024,4024,0
4025,4025,0
4026,4026,0
4027,4027,0
4028,4028,0
4029,4029,0
4030,4030,0
4031,4031,0
4032,4032,0
4033,4033,0
4034,4034,0
4035,4035,0
4036,4036,0
4037,4037,0
4038,4038,0
4039,4039,0
4040,4040,1
4041,4041,0
4042,4042,0
4043,4043,0
4044,4044,0
4045,4045,0
4046,4046,0
4047,4047,0
4048,4048,0
4049,4049,0
4050,4050,0
4051,4051,0
4052,4052,0
4053,4053,0
4054,4054,0
4055,4055,0
4056,4056,1
4057,4057,0
4058,4058,0
4059,4059,2
4060,4060,0
4061,4061,1
4062,4062,0
4063,4063,0
4064,4064,0
4065,4065,0
4066,4066,0
4067,4067,0
4068,4068,0
4069,4069,0
4070,4070,0
4071,4071,0
4072,4072,0
4073,4073,0
4074,4074,0
4075,4075,0
4076,4076,0
4077,4077,0
4078,4078,1
4079,4079,0
4080,4080,0
4081,4081,0
4082,4082,0
4083,4083,0
4084,4084,0
4085,4085,0
4086,4086,0
4087,4087,0
4088,4088,2
4089,4089,0
4090,4090,1
4091,4091,0
4092,4092,0
4093,4093,0
4094,4094,0
4095,4095,0
4096,4096,0
4097,4097,0
4098,4098,0
4099,4099,0
4100,4100,0
4101,4101,0
4102,4102,0
4103,4103,0
4104,4104,0
4105,4105,0
4106,4106,0
4107,4107,0
4108,4108,0
4109,4109,0
4110,4110,2
4111,4111,0
4112,4112,0
4113,4113,2
4114,4114,0
4115,4115,0
4116,4116,0
4117,4117,0
4118,4118,0
4119,4119,0
4120,4120,0
4121,4121,0
4122,4122,0
4123,4123,0
4124,4124,0
4125,4125,0
4126,4126,0
4127,4127,0
4128,4128,0
4129,4129,2
4130,4130,0
4131,4131,0
4132,4132,0
4133,4133,2
4134,4134,0
4135,4135,0
4136,4136,0
4137,4137,0
4138,4138,0
4139,4139,0
4140,4140,0
4141,4141,0
4142,4142,0
4143,4143,0
4144,4144,0
4145,4145,0
4146,4146,0
4147,4147,0
4148,4148,0
4149,4149,0
4150,4150,0
4151,4151,0
4152,4152,0
4153,4153,0
4154,4154,0
4155,4155,0
4156,4156,2
4157,4157,0
4158,4158,0
4159,4159,0
4160,4160,0
4161,4161,0
4162,4162,0
4163,4163,0
4164,4164,2
4165,4165,0
4166,4166,0
4167,4167,0
4168,4168,0
4169,4169,0
4170,4170,0
4171,4171,0
4172,4172,0
4173,4173,0
4174,4174,0
4175,4175,0
4176,4176,0
4177,4177,0
4178,4178,0
4179,4179,0
4180,4180,0
4181,4181,0
4182,4182,0
4183,4183,0
4184,4184,1
4185,4185,0
4186,4186,0
4187,4187,0
4188,4188,0
4189,4189,0
4190,4190,0
4191,4191,0
4192,4192,0
4193,4193,0
4194,4194,0
4195,4195,0
4196,4196,0
4197,4197,0
4198,4198,0
4199,4199,0
4200,4200,0
4201,4201,0
4202,4202,0
4203,4203,0
4204,4204,0
4205,4205,1
4206,4206,0
4207,4207,0
4208,4208,0
4209,4209,0
4210,4210,0
4211,4211,0
4212,4212,0
4213,4213,2
4214,4214,2
4215,4215,0
4216,4216,2
4217,4217,2
4218,4218,0
4219,4219,0
4220,4220,0
4221,4221,0
4222,4222,0
4223,4223,0
4224,4224,0
4225,4225,0
4226,4226,0
4227,4227,0
4228,4228,0
4229,4229,0
4230,4230,0
4231,4231,0
4232,4232,0
4233,4233,0
4234,4234,2
4235,4235,0
4236,4236,0
4237,4237,0
4238,4238,0
4239,4239,0
4240,4240,0
4241,4241,0
4242,4242,0
4243,4243,0
4244,4244,0
4245,4245,2
4246,4246,0
4247,4247,0
4248,4248,0
4249,4249,2
4250,4250,0
4251,4251,2
4252,4252,0
4253,4253,0
4254,4254,0
4255,4255,1
4256,4256,0
4257,4257,0
4258,4258,0
4259,4259,0
4260,4260,0
4261,4261,1
4262,4262,0
4263,4263,0
4264,4264,0
4265,4265,0
4266,4266,0
4267,4267,0
4268,4268,2
4269,4269,0
4270,4270,0
4271,4271,0
4272,4272,0
4273,4273,0
4274,4274,0
4275,4275,0
4276,4276,0
4277,4277,0
4278,4278,0
4279,4279,0
4280,4280,0
4281,4281,0
4282,4282,0
4283,4283,0
4284,4284,0
4285,4285,0
4286,4286,0
4287,4287,0
4288,4288,0
4289,4289,0
4290,4290,0
4291,4291,0
4292,4292,0
4293,4293,0
4294,4294,0
4295,4295,0
4296,4296,0
4297,4297,0
4298,4298,0
4299,4299,0
4300,4300,0
4301,4301,0
4302,4302,0
4303,4303,0
4304,4304,0
4305,4305,0
4306,4306,0
4307,4307,0
4308,4308,0
4309,4309,0
4310,4310,0
4311,4311,0
4312,4312,0
4313,4313,0
4314,4314,0
4315,4315,0
4316,4316,0
4317,4317,0
4318,4318,0
4319,4319,0
4320,4320,0
4321,4321,0
4322,4322,0
4323,4323,1
4324,4324,0
4325,4325,0
4326,4326,0
4327,4327,0
4328,4328,0
4329,4329,0
4330,4330,0
4331,4331,0
4332,4332,0
4333,4333,0
4334,4334,0
4335,4335,0
4336,4336,2
4337,4337,0
4338,4338,0
4339,4339,1
4340,4340,0
4341,4341,0
4342,4342,0
4343,4343,0
4344,4344,0
4345,4345,0
4346,4346,0
4347,4347,1
4348,4348,0
4349,4349,0
4350,4350,2
4351,4351,0
4352,4352,0
4353,4353,0
4354,4354,0
4355,4355,0
4356,4356,0
4357,4357,0
4358,4358,0
4359,4359,0
4360,4360,0
4361,4361,0
4362,4362,0
4363,4363,2
4364,4364,0
4365,4365,2
4366,4366,0
4367,4367,0
4368,4368,0
4369,4369,0
4370,4370,0
4371,4371,0
4372,4372,0
4373,4373,0
4374,4374,0
4375,4375,1
4376,4376,0
4377,4377,0
4378,4378,0
4379,4379,0
4380,4380,0
4381,4381,0
4382,4382,0
4383,4383,1
4384,4384,0
4385,4385,0
4386,4386,0
4387,4387,0
4388,4388,0
4389,4389,0
4390,4390,0
4391,4391,0
4392,4392,0
4393,4393,0
4394,4394,1
4395,4395,0
4396,4396,2
4397,4397,2
4398,4398,0
4399,4399,0
4400,4400,0
4401,4401,0
4402,4402,0
4403,4403,0
4404,4404,0
4405,4405,0
4406,4406,0
4407,4407,0
4408,4408,0
4409,4409,2
4410,4410,0
4411,4411,0
4412,4412,0
4413,4413,0
4414,4414,0
4415,4415,0
4416,4416,0
4417,4417,0
4418,4418,0
4419,4419,0
4420,4420,0
4421,4421,0
4422,4422,0
4423,4423,0
4424,4424,0
4425,4425,0
4426,4426,0
4427,4427,0
4428,4428,1
4429,4429,0
4430,4430,0
4431,4431,2
4432,4432,0
4433,4433,0
4434,4434,0
4435,4435,0
4436,4436,0
4437,4437,0
4438,4438,0
4439,4439,0
4440,4440,0
4441,4441,0
4442,4442,0
4443,4443,0
4444,4444,0
4445,4445,0
4446,4446,2
4447,4447,0
4448,4448,0
4449,4449,0
4450,4450,2
4451,4451,0
4452,4452,0
4453,4453,0
4454,4454,0
4455,4455,0
4456,4456,0
4457,4457,0
4458,4458,0
4459,4459,0
4460,4460,0
4461,4461,2
4462,4462,0
4463,4463,0
4464,4464,0
4465,4465,0
4466,4466,0
4467,4467,1
4468,4468,0
4469,4469,0
4470,4470,0
4471,4471,0
4472,4472,0
4473,4473,0
4474,4474,0
4475,4475,0
4476,4476,0
4477,4477,0
4478,4478,0
4479,4479,0
4480,4480,0
4481,4481,0
4482,4482,0
4483,4483,0
4484,4484,0
4485,4485,0
4486,4486,0
4487,4487,0
4488,4488,0
4489,4489,0
4490,4490,0
4491,4491,0
4492,4492,0
4493,4493,0
4494,4494,0
4495,4495,0
4496,4496,0
4497,4497,0
4498,4498,0
4499,4499,0
4500,4500,0
4501,4501,0
4502,4502,0
4503,4503,0
4504,4504,0
4505,4505,0
4506,4506,0
4507,4507,0
4508,4508,0
4509,4509,0
4510,4510,0
4511,4511,0
4512,4512,0
4513,4513,0
4514,4514,0
4515,4515,1
4516,4516,0
4517,4517,0
4518,4518,0
4519,4519,0
4520,4520,0
4521,4521,0
4522,4522,0
4523,4523,0
4524,4524,0
4525,4525,0
4526,4526,0
4527,4527,0
4528,4528,0
4529,4529,0
4530,4530,0
4531,4531,2
4532,4532,0
4533,4533,0
4534,4534,0
4535,4535,0
4536,4536,0
4537,4537,0
4538,4538,0
4539,4539,0
4540,4540,0
4541,4541,0
4542,4542,2
4543,4543,0
4544,4544,0
4545,4545,0
4546,4546,0
4547,4547,0
4548,4548,0
4549,4549,0
4550,4550,0
4551,4551,0
4552,4552,0
4553,4553,1
4554,4554,0
4555,4555,0
4556,4556,0
4557,4557,0
4558,4558,0
4559,4559,0
4560,4560,0
4561,4561,0
4562,4562,0
4563,4563,0
4564,4564,0
4565,4565,0
4566,4566,0
4567,4567,0
4568,4568,0
4569,4569,0
4570,4570,0
4571,4571,0
4572,4572,0
4573,4573,0
4574,4574,0
4575,4575,0
4576,4576,0
4577,4577,0
4578,4578,0
4579,4579,0
4580,4580,0
4581,4581,0
4582,4582,0
4583,4583,0
4584,4584,0
4585,4585,0
4586,4586,0
4587,4587,0
4588,4588,0
4589,4589,0
4590,4590,0
4591,4591,0
4592,4592,0
4593,4593,0
4594,4594,0
4595,4595,0
4596,4596,2
4597,4597,0
4598,4598,0
4599,4599,0
4600,4600,0
4601,4601,0
4602,4602,0
4603,4603,0
4604,4604,2
4605,4605,0
4606,4606,0
4607,4607,0
4608,4608,0
4609,4609,0
4610,4610,0
4611,4611,0
4612,4612,0
4613,4613,0
4614,4614,0
4615,4615,0
4616,4616,0
4617,4617,0
4618,4618,0
4619,4619,1
4620,4620,0
4621,4621,0
4622,4622,0
4623,4623,0
4624,4624,0
4625,4625,0
4626,4626,0
4627,4627,0
4628,4628,1
4629,4629,0
4630,4630,0
4631,4631,0
4632,4632,0
4633,4633,0
4634,4634,2
4635,4635,0
4636,4636,0
4637,4637,0
4638,4638,0
4639,4639,0
4640,4640,0
4641,4641,0
4642,4642,0
4643,4643,0
4644,4644,0
4645,4645,0
4646,4646,0
4647,4647,0
4648,4648,2
4649,4649,0
4650,4650,0
4651,4651,0
4652,4652,0
4653,4653,0
4654,4654,0
4655,4655,0
4656,4656,0
4657,4657,0
4658,4658,0
4659,4659,0
4660,4660,0
4661,4661,0
4662,4662,0
4663,4663,0
4664,4664,0
4665,4665,0
4666,4666,0
4667,4667,0
4668,4668,0
4669,4669,0
4670,4670,1
4671,4671,0
4672,4672,0
4673,4673,0
4674,4674,0
4675,4675,0
4676,4676,0
4677,4677,0
4678,4678,2
4679,4679,0
4680,4680,0
4681,4681,0
4682,4682,2
4683,4683,0
4684,4684,0
4685,4685,0
4686,4686,0
4687,4687,0
4688,4688,0
4689,4689,0
4690,4690,0
4691,4691,0
4692,4692,0
4693,4693,0
4694,4694,0
4695,4695,0
4696,4696,0
4697,4697,0
4698,4698,0
4699,4699,1
4700,4700,0
4701,4701,0
4702,4702,2
4703,4703,0
4704,4704,0
4705,4705,0
4706,4706,0
4707,4707,0
4708,4708,0
4709,4709,0
4710,4710,0
4711,4711,0
4712,4712,0
4713,4713,0
4714,4714,0
4715,4715,0
4716,4716,0
4717,4717,0
4718,4718,2
4719,4719,0
4720,4720,0
4721,4721,0
4722,4722,2
4723,4723,0
4724,4724,0
4725,4725,0
4726,4726,0
4727,4727,0
4728,4728,0
4729,4729,0
4730,4730,0
4731,4731,0
4732,4732,0
4733,4733,0
4734,4734,0
4735,4735,0
4736,4736,0
4737,4737,0
4738,4738,0
4739,4739,0
4740,4740,0
4741,4741,0
4742,4742,0
4743,4743,0
4744,4744,0
4745,4745,0
4746,4746,0
4747,4747,0
4748,4748,0
4749,4749,0
4750,4750,0
4751,4751,0
4752,4752,0
4753,4753,0
4754,4754,0
4755,4755,0
4756,4756,0
4757,4757,0
4758,4758,0
4759,4759,0
4760,4760,0
4761,4761,2
4762,4762,0
4763,4763,0
4764,4764,0
4765,4765,0
4766,4766,1
4767,4767,2
4768,4768,0
4769,4769,0
4770,4770,0
4771,4771,0
4772,4772,2
4773,4773,2
4774,4774,0
4775,4775,0
4776,4776,0
4777,4777,0
4778,4778,0
4779,4779,0
4780,4780,0
4781,4781,0
4782,4782,0
4783,4783,0
4784,4784,0
4785,4785,0
4786,4786,0
4787,4787,0
4788,4788,0
4789,4789,0
4790,4790,0
4791,4791,0
4792,4792,0
4793,4793,2
4794,4794,0
4795,4795,0
4796,4796,2
4797,4797,2
4798,4798,0
4799,4799,0
4800,4800,0
4801,4801,2
4802,4802,2
4803,4803,0
4804,4804,0
4805,4805,0
4806,4806,0
4807,4807,0
4808,4808,0
4809,4809,0
4810,4810,0
4811,4811,0
4812,4812,0
4813,4813,0
4814,4814,0
4815,4815,0
4816,4816,0
4817,4817,0
4818,4818,0
4819,4819,0
4820,4820,2
4821,4821,2
4822,4822,0
4823,4823,0
4824,4824,0
4825,4825,0
4826,4826,0
4827,4827,2
4828,4828,0
4829,4829,0
4830,4830,0
4831,4831,0
4832,4832,0
4833,4833,0
4834,4834,0
4835,4835,0
4836,4836,0
4837,4837,0
4838,4838,0
4839,4839,0
4840,4840,0
4841,4841,0
4842,4842,0
4843,4843,0
4844,4844,0
4845,4845,0
4846,4846,0
4847,4847,0
4848,4848,0
4849,4849,0
4850,4850,0
4851,4851,0
4852,4852,2
4853,4853,2
4854,4854,0
4855,4855,0
4856,4856,0
4857,4857,0
4858,4858,0
4859,4859,0
4860,4860,0
4861,4861,0
4862,4862,0
4863,4863,0
4864,4864,0
4865,4865,0
4866,4866,0
4867,4867,0
4868,4868,0
4869,4869,1
4870,4870,0
4871,4871,0
4872,4872,0
4873,4873,0
4874,4874,0
4875,4875,0
4876,4876,0
4877,4877,0
4878,4878,0
4879,4879,0
4880,4880,0
4881,4881,0
4882,4882,0
4883,4883,0
4884,4884,0
4885,4885,0
4886,4886,0
4887,4887,0
4888,4888,0
4889,4889,0
4890,4890,0
4891,4891,0
4892,4892,0
4893,4893,2
4894,4894,2
4895,4895,2
4896,4896,0
4897,4897,0
4898,4898,0
4899,4899,0
4900,4900,0
4901,4901,0
4902,4902,0
4903,4903,0
4904,4904,1
4905,4905,0
4906,4906,0
4907,4907,0
4908,4908,0
4909,4909,2
4910,4910,0
4911,4911,1
4912,4912,0
4913,4913,0
4914,4914,0
4915,4915,1
4916,4916,0
4917,4917,0
4918,4918,0
4919,4919,0
4920,4920,0
4921,4921,0
4922,4922,2
4923,4923,0
4924,4924,0
4925,4925,1
4926,4926,0
4927,4927,0
4928,4928,0
4929,4929,0
4930,4930,0
4931,4931,0
4932,4932,0
4933,4933,0
4934,4934,0
4935,4935,0
4936,4936,0
4937,4937,0
4938,4938,0
4939,4939,0
4940,4940,0
4941,4941,0
4942,4942,0
4943,4943,0
4944,4944,0
4945,4945,0
4946,4946,0
4947,4947,0
4948,4948,0
4949,4949,0
4950,4950,0
4951,4951,0
4952,4952,0
4953,4953,0
4954,4954,0
4955,4955,0
4956,4956,0
4957,4957,0
4958,4958,0
4959,4959,0
4960,4960,0
4961,4961,0
4962,4962,0
4963,4963,0
4964,4964,0
4965,4965,1
4966,4966,0
4967,4967,0
4968,4968,0
4969,4969,2
4970,4970,0
4971,4971,0
4972,4972,0
4973,4973,0
4974,4974,0
4975,4975,0
4976,4976,0
4977,4977,0
4978,4978,0
4979,4979,0
4980,4980,0
4981,4981,0
4982,4982,0
4983,4983,0
4984,4984,0
4985,4985,0
4986,4986,2
4987,4987,0
4988,4988,0
4989,4989,0
4990,4990,0
4991,4991,0
4992,4992,0
4993,4993,0
4994,4994,0
4995,4995,0
4996,4996,0
4997,4997,0
4998,4998,0
4999,4999,0
5000,5000,2
5001,5001,0
5002,5002,0
5003,5003,0
5004,5004,0
5005,5005,0
5006,5006,0
5007,5007,0
5008,5008,0
5009,5009,0
5010,5010,1
5011,5011,0
5012,5012,0
5013,5013,0
5014,5014,2
5015,5015,0
5016,5016,0
5017,5017,0
5018,5018,1
5019,5019,0
5020,5020,0
5021,5021,0
5022,5022,0
5023,5023,2
5024,5024,0
5025,5025,2
5026,5026,0
5027,5027,0
5028,5028,0
5029,5029,0
5030,5030,0
5031,5031,0
5032,5032,0
5033,5033,0
5034,5034,0
5035,5035,0
5036,5036,2
5037,5037,2
5038,5038,0
5039,5039,2
5040,5040,0
5041,5041,0
5042,5042,0
5043,5043,0
5044,5044,0
5045,5045,0
5046,5046,0
5047,5047,0
5048,5048,0
5049,5049,0
5050,5050,0
5051,5051,0
5052,5052,0
5053,5053,0
5054,5054,0
5055,5055,0
5056,5056,1
5057,5057,1
5058,5058,0
5059,5059,2
5060,5060,0
5061,5061,0
5062,5062,0
5063,5063,2
5064,5064,0
5065,5065,0
5066,5066,0
5067,5067,0
5068,5068,1
5069,5069,0
5070,5070,0
5071,5071,0
5072,5072,0
5073,5073,0
5074,5074,0
5075,5075,0
5076,5076,0
5077,5077,0
5078,5078,0
5079,5079,0
5080,5080,0
5081,5081,0
5082,5082,0
5083,5083,0
5084,5084,0
5085,5085,0
5086,5086,0
5087,5087,0
5088,5088,0
5089,5089,0
5090,5090,0
5091,5091,0
5092,5092,0
5093,5093,0
5094,5094,0
5095,5095,0
5096,5096,0
5097,5097,0
5098,5098,0
5099,5099,2
5100,5100,0
5101,5101,0
5102,5102,2
5103,5103,0
5104,5104,2
5105,5105,0
5106,5106,0
5107,5107,0
5108,5108,0
5109,5109,2
5110,5110,0
5111,5111,2
5112,5112,0
5113,5113,0
5114,5114,0
5115,5115,0
5116,5116,0
5117,5117,0
5118,5118,2
5119,5119,0
5120,5120,0
5121,5121,0
5122,5122,0
5123,5123,0
5124,5124,0
5125,5125,0
5126,5126,0
5127,5127,0
5128,5128,0
5129,5129,2
5130,5130,0
5131,5131,0
5132,5132,0
5133,5133,0
5134,5134,0
5135,5135,0
5136,5136,0
5137,5137,0
5138,5138,0
5139,5139,0
5140,5140,0
5141,5141,2
5142,5142,0
5143,5143,0
5144,5144,0
5145,5145,0
5146,5146,0
5147,5147,0
5148,5148,0
5149,5149,0
5150,5150,0
5151,5151,0
5152,5152,0
5153,5153,0
5154,5154,0
5155,5155,2
5156,5156,0
5157,5157,0
5158,5158,1
5159,5159,0
5160,5160,0
5161,5161,0
5162,5162,0
5163,5163,0
5164,5164,0
5165,5165,0
5166,5166,0
5167,5167,0
5168,5168,0
5169,5169,0
5170,5170,0
5171,5171,0
5172,5172,0
5173,5173,0
5174,5174,0
5175,5175,0
5176,5176,0
5177,5177,0
5178,5178,0
5179,5179,0
5180,5180,0
5181,5181,0
5182,5182,0
5183,5183,0
5184,5184,0
5185,5185,2
5186,5186,0
5187,5187,0
5188,5188,0
5189,5189,0
5190,5190,0
5191,5191,2
5192,5192,0
5193,5193,0
5194,5194,0
5195,5195,2
5196,5196,0
5197,5197,0
5198,5198,0
5199,5199,0
5200,5200,0
5201,5201,0
5202,5202,0
5203,5203,0
5204,5204,0
5205,5205,0
5206,5206,0
5207,5207,0
5208,5208,0
5209,5209,0
5210,5210,0
5211,5211,0
5212,5212,0
5213,5213,0
5214,5214,1
5215,5215,0
5216,5216,0
5217,5217,0
5218,5218,0
5219,5219,0
5220,5220,0
5221,5221,0
5222,5222,0
5223,5223,0
5224,5224,0
5225,5225,0
5226,5226,0
5227,5227,0
5228,5228,0
5229,5229,2
5230,5230,2
5231,5231,0
5232,5232,0
5233,5233,0
5234,5234,0
5235,5235,0
5236,5236,2
5237,5237,0
5238,5238,0
5239,5239,0
5240,5240,0
5241,5241,0
5242,5242,0
5243,5243,0
5244,5244,0
5245,5245,0
5246,5246,0
5247,5247,0
5248,5248,0
5249,5249,0
5250,5250,2
5251,5251,0
5252,5252,0
5253,5253,0
5254,5254,1
5255,5255,0
5256,5256,0
5257,5257,0
5258,5258,0
5259,5259,2
5260,5260,0
5261,5261,1
5262,5262,0
5263,5263,0
5264,5264,0
5265,5265,0
5266,5266,0
5267,5267,0
5268,5268,0
5269,5269,0
5270,5270,0
5271,5271,0
5272,5272,0
5273,5273,0
5274,5274,0
5275,5275,0
5276,5276,0
5277,5277,0
5278,5278,0
5279,5279,0
5280,5280,0
5281,5281,0
5282,5282,0
5283,5283,0
5284,5284,0
5285,5285,0
5286,5286,0
5287,5287,0
5288,5288,0
5289,5289,0
5290,5290,0
5291,5291,0
5292,5292,1
5293,5293,0
5294,5294,0
5295,5295,0
5296,5296,0
5297,5297,0
5298,5298,0
5299,5299,0
5300,5300,0
5301,5301,0
5302,5302,0
5303,5303,0
5304,5304,0
5305,5305,0
5306,5306,0
5307,5307,0
5308,5308,0
5309,5309,2
5310,5310,0
5311,5311,0
5312,5312,0
5313,5313,0
5314,5314,1
5315,5315,0
5316,5316,0
5317,5317,0
5318,5318,0
5319,5319,0
5320,5320,0
5321,5321,0
5322,5322,2
5323,5323,2
5324,5324,0
5325,5325,0
5326,5326,0
5327,5327,2
5328,5328,0
5329,5329,1
5330,5330,0
5331,5331,0
5332,5332,0
5333,5333,0
5334,5334,0
5335,5335,0
5336,5336,0
5337,5337,0
5338,5338,0
5339,5339,0
5340,5340,0
5341,5341,0
5342,5342,0
5343,5343,1
5344,5344,0
5345,5345,0
5346,5346,0
5347,5347,0
5348,5348,0
5349,5349,0
5350,5350,0
5351,5351,0
5352,5352,2
5353,5353,0
5354,5354,0
5355,5355,2
5356,5356,1
5357,5357,0
5358,5358,0
5359,5359,0
5360,5360,0
5361,5361,0
5362,5362,0
5363,5363,0
5364,5364,0
5365,5365,0
5366,5366,0
5367,5367,1
5368,5368,0
5369,5369,2
5370,5370,0
5371,5371,0
5372,5372,0
5373,5373,0
5374,5374,0
5375,5375,2
5376,5376,0
5377,5377,0
5378,5378,0
5379,5379,0
5380,5380,0
5381,5381,0
5382,5382,0
5383,5383,0
5384,5384,0
5385,5385,0
5386,5386,0
5387,5387,0
5388,5388,0
5389,5389,0
5390,5390,2
5391,5391,0
5392,5392,0
5393,5393,0
5394,5394,0
5395,5395,0
5396,5396,0
5397,5397,2
5398,5398,0
5399,5399,0
5400,5400,0
5401,5401,2
5402,5402,0
5403,5403,0
5404,5404,0
5405,5405,0
5406,5406,0
5407,5407,0
5408,5408,0
5409,5409,0
5410,5410,0
5411,5411,0
5412,5412,0
5413,5413,0
5414,5414,0
5415,5415,0
5416,5416,0
5417,5417,0
5418,5418,0
5419,5419,0
5420,5420,0
5421,5421,0
5422,5422,0
5423,5423,0
5424,5424,0
5425,5425,2
5426,5426,0
5427,5427,0
5428,5428,2
5429,5429,0
5430,5430,0
5431,5431,2
5432,5432,0
5433,5433,0
5434,5434,0
5435,5435,0
5436,5436,0
5437,5437,0
5438,5438,0
5439,5439,0
5440,5440,0
5441,5441,0
5442,5442,0
5443,5443,0
5444,5444,0
5445,5445,0
5446,5446,0
5447,5447,0
5448,5448,0
5449,5449,0
5450,5450,0
5451,5451,0
5452,5452,0
5453,5453,0
5454,5454,0
5455,5455,0
5456,5456,0
5457,5457,0
5458,5458,0
5459,5459,0
5460,5460,0
5461,5461,0
5462,5462,0
5463,5463,0
5464,5464,0
5465,5465,2
5466,5466,0
5467,5467,2
5468,5468,0
5469,5469,0
5470,5470,0
5471,5471,0
5472,5472,0
5473,5473,0
5474,5474,0
5475,5475,0
5476,5476,0
5477,5477,2
5478,5478,0
5479,5479,0
5480,5480,0
5481,5481,0
5482,5482,0
5483,5483,0
5484,5484,0
5485,5485,2
5486,5486,0
5487,5487,0
5488,5488,0
5489,5489,0
5490,5490,0
5491,5491,0
5492,5492,0
5493,5493,0
5494,5494,0
5495,5495,0
5496,5496,0
5497,5497,0
5498,5498,0
5499,5499,0
5500,5500,0
5501,5501,0
5502,5502,0
5503,5503,0
5504,5504,0
5505,5505,0
5506,5506,2
5507,5507,0
5508,5508,0
5509,5509,0
5510,5510,0
5511,5511,0
5512,5512,0
5513,5513,0
5514,5514,0
5515,5515,0
5516,5516,2
5517,5517,0
5518,5518,0
5519,5519,0
5520,5520,0
5521,5521,0
5522,5522,0
5523,5523,0
5524,5524,2
5525,5525,0
5526,5526,0
5527,5527,0
5528,5528,0
5529,5529,0
5530,5530,0
5531,5531,0
5532,5532,0
5533,5533,0
5534,5534,0
5535,5535,2
5536,5536,0
5537,5537,0
5538,5538,0
5539,5539,0
5540,5540,1
5541,5541,2
5542,5542,0
5543,5543,0
5544,5544,0
5545,5545,0
5546,5546,0
5547,5547,0
5548,5548,0
5549,5549,0
5550,5550,0
5551,5551,0
5552,5552,0
5553,5553,0
5554,5554,0
5555,5555,0
5556,5556,0
5557,5557,0
5558,5558,0
5559,5559,0
5560,5560,0
5561,5561,1
5562,5562,0
5563,5563,0
5564,5564,0
5565,5565,0
5566,5566,0
5567,5567,0
5568,5568,0
5569,5569,0
5570,5570,0
5571,5571,0
5572,5572,0
5573,5573,0
5574,5574,2
5575,5575,0
5576,5576,0
5577,5577,0
5578,5578,0
5579,5579,0
5580,5580,1
5581,5581,2
5582,5582,2
5583,5583,0
5584,5584,0
5585,5585,0
5586,5586,0
5587,5587,0
5588,5588,0
5589,5589,0
5590,5590,0
5591,5591,0
5592,5592,0
5593,5593,0
5594,5594,0
5595,5595,0
5596,5596,0
5597,5597,0
5598,5598,0
5599,5599,0
5600,5600,0
5601,5601,0
5602,5602,0
5603,5603,0
5604,5604,0
5605,5605,0
5606,5606,0
5607,5607,0
5608,5608,0
5609,5609,0
5610,5610,0
5611,5611,0
5612,5612,2
5613,5613,0
5614,5614,1
5615,5615,0
5616,5616,2
5617,5617,0
5618,5618,0
5619,5619,0
5620,5620,2
5621,5621,0
5622,5622,0
5623,5623,0
5624,5624,0
5625,5625,0
5626,5626,0
5627,5627,1
5628,5628,2
5629,5629,0
5630,5630,0
5631,5631,0
5632,5632,0
5633,5633,2
5634,5634,0
5635,5635,0
5636,5636,0
5637,5637,0
5638,5638,0
5639,5639,0
5640,5640,0
5641,5641,0
5642,5642,0
5643,5643,0
5644,5644,0
5645,5645,0
5646,5646,0
5647,5647,0
5648,5648,2
5649,5649,0
5650,5650,0
5651,5651,0
5652,5652,0
5653,5653,2
5654,5654,0
5655,5655,0
5656,5656,0
5657,5657,0
5658,5658,0
5659,5659,0
5660,5660,0
5661,5661,2
5662,5662,0
5663,5663,0
5664,5664,0
5665,5665,0
5666,5666,1
5667,5667,0
5668,5668,0
5669,5669,0
5670,5670,1
5671,5671,0
5672,5672,0
5673,5673,0
5674,5674,2
5675,5675,0
5676,5676,0
5677,5677,0
5678,5678,0
5679,5679,0
5680,5680,0
5681,5681,0
5682,5682,0
5683,5683,0
5684,5684,0
5685,5685,0
5686,5686,0
5687,5687,0
5688,5688,0
5689,5689,0
5690,5690,0
5691,5691,0
5692,5692,0
5693,5693,0
5694,5694,0
5695,5695,0
5696,5696,2
5697,5697,0
5698,5698,0
5699,5699,0
5700,5700,0
5701,5701,0
5702,5702,0
5703,5703,0
5704,5704,0
5705,5705,0
5706,5706,0
5707,5707,0
5708,5708,0
5709,5709,0
5710,5710,0
5711,5711,0
5712,5712,0
5713,5713,0
5714,5714,0
5715,5715,0
